repository_owner,repository_name
xabgesagtx,traffic-measuring
xaoc3dgraph,space-invaders-gl
xelax,scoobi
xerial,silk
xfire,scarg
xhochy,songride
xiangxin72,scala-school
xiaojun-liu,jerkson
ximyu,li2latex
xjodoin,Play20
xnnyygn,bunny
xnnyygn,json-parser
xuwei-k,android-plugin
xuwei-k,android.g8
xuwei-k,browse
xuwei-k,class-diagrams
xuwei-k,compile-time-fibonacci
xuwei-k,dynamicjson
xuwei-k,gaemail
xuwei-k,giter8
xuwei-k,githubot
xuwei-k,githubtree
xuwei-k,grass
xuwei-k,hatedabot
xuwei-k,macro.g8
xuwei-k,repl
xuwei-k,repl.g8
xuwei-k,sbt-extras
xuwei-k,sbtplugin.g8
xuwei-k,sbtsvn
xuwei-k,scala-1
xuwei-k,scalapdf
xuwei-k,unfiltered-heroku.g8
yagince,play_sample
yagince,programing_scala
yalab,android-app.g8
yalab,bourbon
yangiYA,y_s_util
yannart,ParallelPolynomialIntegral
yannart,Scala-Neural-Network
yanns,Play20
ydarias,DotVotes
yma,Play20
ymasory,sbt-prototype
ymatsux,AwesomeCalc
ymis1080,PatternRecognition
ymnk,tdd-with-scala-sample
yoshiori,akemi
yoshiori,coderwall-scala
yoshiori,scala-sbt.g8
yosuke-furukawa,Make10
yosuke-furukawa,Play20
ysarbaev,playforum
yukota,EulerProblem1
yumyai,scala-basic
yumyai,scala-basic.g8
yuroyoro,esoteric-languages-on-scala
yuroyoro,juliuscala
yuroyoro,yuroyoro-util
yuu-relx,ScalaTools
yuu-relx,scalatools
yyuu,ScalaflyPersistence
yyuu,msgpack-scala
yyuu,scalatest
yyuu,specs
zajondz,scala_dojo
zauberlabs,Play20
zcox,javaee6-books-scala
zcox,sbt-0.11-examples
zhongl,HouseMD
zhongl,Question
zhongl,insider
zjffdu,scoobi
zkoss,ztltest
zlw,swquote
zsolt,finagle-starter-kit
zten,weathered
zzorn,ScalaQuantity
zzorn,fluidflow
zzorn,gameflow
zzorn,ld23warmup
zzorn,ludumdare23
zzorn,pipedream
